CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-02-01 00:00,mm,134.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-03-01 00:00,mm,310.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-06-01 00:00,mm,198.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-07-01 00:00,mm,219.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-08-01 00:00,mm,85.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-09-01 00:00,mm,36.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-11-01 00:00,mm,309.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2005-12-01 00:00,mm,100.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-01-01 00:00,mm,139.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-02-01 00:00,mm,87.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-03-01 00:00,mm,333.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-04-01 00:00,mm,305.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-05-01 00:00,mm,342.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-06-01 00:00,mm,177.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-07-01 00:00,mm,69.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-08-01 00:00,mm,104.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-09-01 00:00,mm,171.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-10-01 00:00,mm,403.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-11-01 00:00,mm,284.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2006-12-01 00:00,mm,252.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-01-01 00:00,mm,112.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-02-01 00:00,mm,42.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-03-01 00:00,mm,348.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-04-01 00:00,mm,374.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-05-01 00:00,mm,414.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-06-01 00:00,mm,86.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-07-01 00:00,mm,213.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-08-01 00:00,mm,184.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-09-01 00:00,mm,245.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-10-01 00:00,mm,404.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-11-01 00:00,mm,172.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2007-12-01 00:00,mm,222,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-01-01 00:00,mm,127.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-02-01 00:00,mm,214.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-03-01 00:00,mm,157.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-04-01 00:00,mm,257.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-05-01 00:00,mm,390.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-06-01 00:00,mm,289.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-07-01 00:00,mm,119.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-08-01 00:00,mm,417.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-09-01 00:00,mm,164.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-10-01 00:00,mm,351.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-11-01 00:00,mm,322.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2008-12-01 00:00,mm,193.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-01-01 00:00,mm,193.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-02-01 00:00,mm,220.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-03-01 00:00,mm,295.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-04-01 00:00,mm,308,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-05-01 00:00,mm,226.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-06-01 00:00,mm,152.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-07-01 00:00,mm,90.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-08-01 00:00,mm,252.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-09-01 00:00,mm,154.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-10-01 00:00,mm,259.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-11-01 00:00,mm,188.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2009-12-01 00:00,mm,130.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-01-01 00:00,mm,42.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-02-01 00:00,mm,75.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-03-01 00:00,mm,251.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-04-01 00:00,mm,339.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-05-01 00:00,mm,366.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-06-01 00:00,mm,286.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-07-01 00:00,mm,357.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-08-01 00:00,mm,252.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-09-01 00:00,mm,323.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-10-01 00:00,mm,390.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-11-01 00:00,mm,372.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2010-12-01 00:00,mm,99.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-01-01 00:00,mm,162.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-02-01 00:00,mm,151.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-03-01 00:00,mm,373.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-04-01 00:00,mm,471.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-05-01 00:00,mm,394.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-06-01 00:00,mm,147.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-07-01 00:00,mm,175.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-08-01 00:00,mm,112.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-09-01 00:00,mm,236.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-10-01 00:00,mm,407.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-11-01 00:00,mm,364.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2011-12-01 00:00,mm,270,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-01-01 00:00,mm,186.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-02-01 00:00,mm,52.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-03-01 00:00,mm,327.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-04-01 00:00,mm,465,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-05-01 00:00,mm,326.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-06-01 00:00,mm,115.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-07-01 00:00,mm,167.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-08-01 00:00,mm,170.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-09-01 00:00,mm,221,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-10-01 00:00,mm,352.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-11-01 00:00,mm,112.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2012-12-01 00:00,mm,114.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-01-01 00:00,mm,48.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-02-01 00:00,mm,264.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-03-01 00:00,mm,251.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-04-01 00:00,mm,421,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-05-01 00:00,mm,480.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-06-01 00:00,mm,82.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-07-01 00:00,mm,131.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-09-01 00:00,mm,244.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2013-10-01 00:00,mm,321.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-01-01 00:00,mm,68.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-02-01 00:00,mm,284.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-03-01 00:00,mm,220.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-04-01 00:00,mm,278.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-05-01 00:00,mm,230.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-06-01 00:00,mm,101.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-07-01 00:00,mm,92.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-08-01 00:00,mm,177.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-09-01 00:00,mm,161.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-10-01 00:00,mm,338.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-11-01 00:00,mm,281.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2014-12-01 00:00,mm,110.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-01-01 00:00,mm,169.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-02-01 00:00,mm,113.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-03-01 00:00,mm,253.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-04-01 00:00,mm,313.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-05-01 00:00,mm,176.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-06-01 00:00,mm,70.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-07-01 00:00,mm,198.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-08-01 00:00,mm,301.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-09-01 00:00,mm,194.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-10-01 00:00,mm,382,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-11-01 00:00,mm,148.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2015-12-01 00:00,mm,89.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-01-01 00:00,mm,54.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-02-01 00:00,mm,46.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-03-01 00:00,mm,128.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-05-01 00:00,mm,244.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-06-01 00:00,mm,47.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-07-01 00:00,mm,144.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-08-01 00:00,mm,126.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-09-01 00:00,mm,158.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-10-01 00:00,mm,341.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-11-01 00:00,mm,399.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2016-12-01 00:00,mm,203.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-01-01 00:00,mm,103.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-02-01 00:00,mm,91.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-03-01 00:00,mm,379.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-04-01 00:00,mm,307.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-05-01 00:00,mm,339.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-06-01 00:00,mm,258.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,126.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,172,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,256.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,287.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,236.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,218.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,228.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,142.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,290.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,342.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,134.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,123.2,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,191.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,192.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,409.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,297.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,67.9,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,121.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,245.1,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,392.3,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,376.5,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,355.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,40,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,87.8,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,82.6,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,218.4,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,271.7,Preliminar
24025050,CHARALA [24025050],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,184.4,Preliminar
